customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month,dob,age,,,
3806-YAZOV,Female,,No,No,28,1990,2,1990-02-28,35,,,
7998-ZLXWN,Female,,Yes,No,25,1997,6,1997-06-25,28,,,
6253-WRFHY,Male,,Yes,Yes,9,1999,8,1999-08-09,26,,,
9133-AYJZG,Female,,No,No,25,1999,1,1999-01-25,26,,,
2675-OTVVJ,Male,,Yes,No,7,2011,7,2011-07-07,14,,,
8680-CGLTP,Male,,No,No,2,2003,4,2003-04-02,22,,,
8430-TWCBX,Female,,Yes,No,19,2003,8,2003-08-19,22,,,
5018-GWURO,Female,,Yes,No,22,1983,6,1983-06-22,42,,,
6741-QRLUP,Female,,No,No,16,1995,10,1995-10-16,29,,,
4737-HOBAX,Male,,Yes,No,18,1991,12,1991-12-18,33,,,
0537-QYZZN,Male,,Yes,Yes,21,2005,3,2005-03-21,20,,,
3340-QBBFM,Male,,Yes,No,18,1988,9,1988-09-18,36,,,
1704-NRWYE,Female,,No,No,5,2000,11,2000-11-05,24,,,
2592-SEIFQ,Male,,No,No,1,1999,10,1999-10-01,25,,,
8200-KLNYW,Female,,Yes,No,22,1984,9,1984-09-22,40,,,
3372-CDXFJ,Male,,Yes,Yes,10,1989,5,1989-05-10,36,,,
4781-ZXYGU,Male,,Yes,Yes,13,2011,7,2011-07-13,14,,,
7632-YUTXB,Female,,Yes,Yes,1,2005,4,2005-04-01,20,,,
2718-YSKCS,Male,,Yes,Yes,3,2008,6,2008-06-03,17,,,
9896-UYMIE,Male,,No,No,21,2001,6,2001-06-21,24,,,
0853-NWIFK,Female,,No,No,2,1994,2,1994-02-02,31,,,
8212-CRQXP,Female,,Yes,No,12,1988,3,1988-03-12,37,,,
6980-CDGFC,Female,,Yes,No,22,1994,3,1994-03-22,31,,,
7691-XVTZH,Female,,Yes,No,27,1982,2,1982-02-27,43,,,
2520-SGTTA,Female,,Yes,Yes,26,1989,7,1989-07-26,36,,,
7481-ATQQS,Female,,No,No,24,1990,9,1990-09-24,34,,,
2277-VWCNI,Female,,No,No,3,1988,3,1988-03-03,37,,,
1088-CNNKB,Male,,Yes,No,27,1982,10,1982-10-27,42,,,
8642-GVWRF,Female,,Yes,No,29,1992,8,1992-08-29,33,,,
1930-BZLHI,Male,,No,No,21,2002,5,2002-05-21,23,,,
3400-ESFUW,Male,,Yes,Yes,18,1982,10,1982-10-18,42,,,
5868-YTYKS,Male,,No,Yes,29,2008,10,2008-10-29,16,,,
3525-DVKFN,Female,,No,No,16,2006,10,2006-10-16,18,,,
1482-OXZSY,Male,,No,No,9,1996,2,1996-02-09,29,,,
0377-JBKKT,Male,,Yes,Yes,16,1983,3,1983-03-16,42,,,
5778-BVOFB,Female,,No,No,18,1995,9,1995-09-18,29,,,
3373-YZZYM,Male,,Yes,Yes,8,1995,8,1995-08-08,30,,,
2057-ZBLPD,Female,,Yes,No,8,1998,1,1998-01-08,27,,,
0228-MAUWC,Male,,No,No,13,1996,3,1996-03-13,29,,,
5502-RLUYV,Female,,Yes,Yes,18,2002,1,2002-01-18,23,,,
0023-HGHWL,Male,,No,No,17,1991,4,1991-04-17,34,,,
7663-YJHSN,Female,,Yes,No,2,2006,2,2006-02-02,19,,,
4915-BFSXL,Male,,Yes,Yes,3,1992,8,1992-08-03,33,,,
3086-RUCRN,Female,,No,No,23,1998,1,1998-01-23,27,,,
5215-LNLDJ,Female,,Yes,Yes,17,1988,4,1988-04-17,37,,,
7576-JMYWV,Female,,Yes,Yes,25,1993,3,1993-03-25,32,,,
9039-RBEEE,Male,,No,No,16,2008,8,2008-08-16,17,,,
0257-KXZGU,Female,,Yes,Yes,30,2011,4,2011-04-30,14,,,
1307-ATKGB,Male,,No,No,16,1987,7,1987-07-16,38,,,
8417-FMLZI,Male,,Yes,Yes,8,1980,5,1980-05-08,45,,,
3714-XPXBW,Female,,No,No,17,1998,8,1998-08-17,27,,,
1850-AKQEP,Male,,No,Yes,24,1996,3,1996-03-24,29,,,
2824-DXNKN,Female,,Yes,Yes,20,1994,12,1994-12-20,30,,,
5227-JSCFE,Male,,Yes,No,15,1980,2,1980-02-15,45,,,
0848-ZGQIJ,Female,,Yes,No,28,2008,11,2008-11-28,16,,,
3621-CHYVB,Female,,Yes,No,27,2007,3,2007-03-27,18,,,
8042-RNLKO,Male,,No,No,13,1984,10,1984-10-13,40,,,
1792-UXAFY,Female,,No,No,20,2010,10,2010-10-20,14,,,
5372-FBKBN,Female,,No,Yes,13,1981,3,1981-03-13,44,,,
0420-TXVSG,Male,,Yes,No,11,2004,3,2004-03-11,21,,,
6217-TOWGS,Female,,Yes,No,5,2004,8,2004-08-05,21,,,
0515-YPMCW,Male,,No,Yes,3,1985,5,1985-05-03,40,,,
0378-XSZPU,Male,,Yes,No,6,1980,6,1980-06-06,45,,,
1045-LTCYT,Female,,Yes,Yes,6,1996,1,1996-01-06,29,,,
1544-JJMYL,Male,,No,No,24,1993,10,1993-10-24,31,,,
4636-JGAAI,Male,,Yes,No,4,2007,9,2007-09-04,18,,,
6874-SGLHU,Male,,No,No,2,1982,5,1982-05-02,43,,,
5951-AOFIH,Male,,No,No,8,1997,3,1997-03-08,28,,,
4729-XKASR,Male,,No,Yes,24,1983,2,1983-02-24,42,,,
3059-NGMXB,Male,,Yes,Yes,30,1985,6,1985-06-30,40,,,
8652-YHIYU,Female,,No,Yes,4,1990,11,1990-11-04,34,,,
5278-PNYOX,Female,,No,No,2,2000,10,2000-10-02,24,,,
5449-FIBXJ,Male,,Yes,Yes,22,1992,10,1992-10-22,32,,,
3486-HOOGQ,Female,,Yes,Yes,26,2011,3,2011-03-26,14,,,
5061-PBXFW,Female,,Yes,Yes,25,1996,7,1996-07-25,29,,,
8630-FJLIB,Female,,No,No,18,1996,12,1996-12-18,28,,,
3891-NLXJB,Male,,No,No,14,1986,6,1986-06-14,39,,,
4749-OJKQU,Female,,No,No,21,2004,3,2004-03-21,21,,,
0577-WHMEV,Female,,Yes,No,2,1989,11,1989-11-02,35,,,
5453-AXEPF,Male,,Yes,No,23,1985,7,1985-07-23,40,,,
3639-XJHKQ,Female,,No,Yes,22,1983,10,1983-10-22,41,,,
3716-LRGXK,Male,,Yes,No,19,1984,3,1984-03-19,41,,,
2263-SFSQZ,Male,,Yes,Yes,14,2010,4,2010-04-14,15,,,
9950-MTGYX,Male,,Yes,Yes,10,2001,7,2001-07-10,24,,,
3397-AVTKU,Male,,No,No,3,1983,7,1983-07-03,42,,,
4825-FUREZ,Male,,Yes,No,12,2001,10,2001-10-12,23,,,
9837-BMCLM,Male,,No,No,16,2002,5,2002-05-16,23,,,
2672-OJQZP,Female,,No,No,29,2006,4,2006-04-29,19,,,
0137-UDEUO,Female,,No,No,25,2009,2,2009-02-25,16,,,
3134-DSHVC,Female,,No,No,29,1980,4,1980-04-29,45,,,
6161-UUUTA,Male,,No,No,29,2003,8,2003-08-29,22,,,
7821-DPRQE,Male,,Yes,No,18,2012,6,2012-06-18,13,,,
6543-XRMYR,Female,,No,No,18,2001,11,2001-11-18,23,,,
2001-EWBQU,Female,,No,No,24,1990,9,1990-09-24,34,,,
4925-LMHOK,Male,,No,No,30,2004,3,2004-03-30,21,,,
1608-GMEWB,Male,,No,No,25,2008,9,2008-09-25,16,,,
6695-AMZUF,Female,,Yes,No,5,1983,4,1983-04-05,42,,,
1455-UGQVH,Male,,Yes,No,28,1980,1,1980-01-28,45,,,
8410-BGQXN,Male,,No,No,29,1989,1,1989-01-29,36,,,
8280-MQRQN,Female,,No,No,17,1989,5,1989-05-17,36,,,
1619-YWUBB,Female,,Yes,No,8,1984,9,1984-09-08,41,,,
7611-YKYTC,Male,,Yes,Yes,19,1994,10,1994-10-19,30,,,
2037-SGXHH,Male,,Yes,Yes,24,1990,11,1990-11-24,34,,,
3178-FESZO,Female,,No,No,17,1980,4,1980-04-17,45,,,
0365-GXEZS,Male,,Yes,No,4,1996,6,1996-06-04,29,,,
0082-OQIQY,Male,,No,No,16,2010,3,2010-03-16,15,,,
6087-MVHJH,Female,,No,No,17,1989,4,1989-04-17,36,,,
4603-JANFB,Male,,No,No,20,1995,11,1995-11-20,29,,,
3018-TFTSU,Male,,No,No,1,1992,4,1992-04-01,33,,,
3606-SBKRY,Male,,No,No,18,2001,5,2001-05-18,24,,,
4806-KEXQR,Male,,No,No,1,2002,5,2002-05-01,23,,,
0667-NSRGI,Female,,Yes,No,4,1999,5,1999-05-04,26,,,
7083-YNSKY,Female,,No,No,12,2002,9,2002-09-12,23,,,
6893-ODYYE,Male,,No,No,12,1987,5,1987-05-12,38,,,
8242-JSVBO,Male,,No,No,7,1980,1,1980-01-07,45,,,
2479-BRAMR,Male,,Yes,No,27,1987,2,1987-02-27,38,,,
9541-ZPSEA,Male,,Yes,Yes,16,1980,9,1980-09-16,45,,,
2665-NPTGL,Female,,Yes,No,21,1999,7,1999-07-21,26,,,
1139-WUOAH,Male,,No,No,20,2006,2,2006-02-20,19,,,
4693-VWVBO,Female,,No,No,5,1981,7,1981-07-05,44,,,
7434-SHXLS,Female,,No,No,10,1996,9,1996-09-10,29,,,
6937-GCDGQ,Male,,Yes,Yes,24,1982,2,1982-02-24,43,,,
0988-JRWWP,Female,,No,No,19,2007,7,2007-07-19,18,,,
5075-JSDKI,Female,,No,No,12,1996,11,1996-11-12,28,,,
7908-QCBCA,Female,,Yes,No,14,1997,8,1997-08-14,28,,,
8644-XYTSV,Male,,Yes,No,18,2009,1,2009-01-18,16,,,
6711-FLDFB,Female,,No,No,10,2012,4,2012-04-10,13,,,
3873-WOSBC,Male,,Yes,No,19,1986,3,1986-03-19,39,,,
7465-ZZRVX,Male,,No,No,10,2004,9,2004-09-10,21,,,
7975-JMZNT,Male,,Yes,No,10,2008,2,2008-02-10,17,,,
7251-XFOIL,Female,,No,No,30,1997,6,1997-06-30,28,,,
4116-IQRFR,Male,,Yes,Yes,19,2008,11,2008-11-19,16,,,
3714-JTVOV,Female,,Yes,No,6,2006,10,2006-10-06,18,,,
8259-DZLIZ,Female,,Yes,Yes,8,2010,11,2010-11-08,14,,,
0442-ZXKVS,Female,,Yes,No,16,2007,8,2007-08-16,18,,,
7853-WNZSY,Male,,No,No,6,1995,4,1995-04-06,30,,,
3120-FAZKD,Male,,Yes,Yes,10,1981,4,1981-04-10,44,,,
8606-OEGQZ,Female,,No,Yes,20,2010,3,2010-03-20,15,,,
0225-ZORZP,Male,,No,No,30,2011,4,2011-04-30,14,,,
4702-IOQDC,Female,,No,No,17,1991,5,1991-05-17,34,,,
9489-JMTTN,Female,,Yes,Yes,22,1998,11,1998-11-22,26,,,
0575-CUQOV,Male,,Yes,No,7,2012,9,2012-09-07,13,,,
0967-BMLBD,Female,,Yes,Yes,10,1993,7,1993-07-10,32,,,
6178-KFNHS,Female,,No,Yes,12,1991,11,1991-11-12,33,,,
2830-LEWOA,Male,,Yes,Yes,21,2012,11,2012-11-21,12,,,
5006-MXVRN,Female,,No,No,8,1992,8,1992-08-08,33,,,
1264-BYWMS,Male,,No,No,2,2011,9,2011-09-02,14,,,
9658-WYUFB,Female,,No,No,17,2002,2,2002-02-17,23,,,
8327-WKMIE,Male,,No,No,16,1999,12,1999-12-16,25,,,
6917-FIJHC,Female,,Yes,No,8,2002,8,2002-08-08,23,,,
5329-KRDTM,Male,,Yes,No,21,2005,2,2005-02-21,20,,,
7797-EJMDP,Female,,No,No,27,2004,11,2004-11-27,20,,,
3530-VWVGU,Female,,Yes,Yes,22,1990,2,1990-02-22,35,,,
2013-SGDXK,Female,,No,No,11,1993,8,1993-08-11,32,,,
6368-NWMCE,Female,,No,No,26,1986,12,1986-12-26,38,,,
3633-CDBUW,Male,,No,Yes,17,1981,9,1981-09-17,43,,,
0707-HOVVN,Female,,No,No,4,2000,1,2000-01-04,25,,,
8580-QVLOC,Female,,Yes,Yes,13,1984,1,1984-01-13,41,,,
3956-MGXOG,Female,,No,No,11,2007,5,2007-05-11,18,,,
9274-UARKJ,Female,,No,No,23,1994,4,1994-04-23,31,,,
4077-HWUYD,Male,,Yes,Yes,16,2006,7,2006-07-16,19,,,
2012-NWRPA,Female,,Yes,No,4,1994,12,1994-12-04,30,,,
8808-ELEHO,Male,,No,No,29,1991,9,1991-09-29,33,,,
0103-CSITQ,Female,,Yes,No,19,1982,8,1982-08-19,43,,,
3506-LCJDC,Male,,Yes,Yes,13,2007,1,2007-01-13,18,,,
8671-KKKOS,Female,,Yes,No,28,1998,4,1998-04-28,27,,,
7305-ZWMAJ,Male,,Yes,No,5,1994,7,1994-07-05,31,,,
9518-XXBXE,Male,,Yes,No,3,1990,4,1990-04-03,35,,,
3934-HXCFZ,Male,,Yes,No,20,2011,7,2011-07-20,14,,,
6578-KRMAW,Male,,No,No,7,1980,8,1980-08-07,45,,,
4860-IJUDE,Male,,No,No,21,2006,6,2006-06-21,19,,,
7666-WKRON,Female,,No,No,16,1982,10,1982-10-16,42,,,
9688-YGXVR,Female,,No,No,15,2009,7,2009-07-15,16,,,
0423-UDIJQ,Male,,No,No,10,1992,12,1992-12-10,32,,,
1945-XISKS,Female,,Yes,No,2,1998,5,1998-05-02,27,,,
4910-AQFFX,Male,,Yes,Yes,4,2004,5,2004-05-04,21,,,
2154-KVJFF,Female,,No,No,26,1999,6,1999-06-26,26,,,
5360-LJCNJ,Female,,Yes,No,11,2012,11,2012-11-11,12,,,
2607-FBDFF,Male,,No,No,9,1990,2,1990-02-09,35,,,
9647-ERGBE,Female,,Yes,Yes,21,1987,10,1987-10-21,37,,,
3428-XZMAZ,Male,,No,No,5,2001,4,2001-04-05,24,,,
1100-DDVRV,Male,,Yes,No,6,1984,6,1984-06-06,41,,,
0378-TOVMS,Female,,No,No,25,2001,11,2001-11-25,23,,,
4355-HBJHH,Male,,Yes,Yes,24,2008,12,2008-12-24,16,,,
6728-WYQBC,Male,,No,No,14,1985,8,1985-08-14,40,,,
9058-CBREO,Female,,No,No,30,1982,8,1982-08-30,43,,,
9029-FEGVJ,Female,,Yes,No,21,2011,3,2011-03-21,14,,,
7216-KAOID,Male,,Yes,Yes,5,1992,2,1992-02-05,33,,,
0318-QUUOB,Male,,Yes,No,25,2008,7,2008-07-25,17,,,
6145-NNPNO,Female,,No,No,24,1989,7,1989-07-24,36,,,
5520-FVEWJ,Female,,Yes,Yes,27,2011,6,2011-06-27,14,,,
5339-TJFEK,Male,,Yes,Yes,15,2012,8,2012-08-15,13,,,
5572-ZDXHY,Female,,No,No,29,1994,2,1994-03-01,31,,,
2074-GUHPQ,Female,,No,Yes,6,2010,5,2010-05-06,15,,,
4625-XMOYM,Female,,Yes,Yes,4,2008,11,2008-11-04,16,,,
5827-MWCZK,Male,,Yes,Yes,4,2002,8,2002-08-04,23,,,
1385-TQOZW,Female,,No,No,14,2010,9,2010-09-14,15,,,
5914-XRFQB,Male,,Yes,No,6,2005,2,2005-02-06,20,,,
4329-YPDDQ,Male,,No,No,30,1993,7,1993-07-30,32,,,
4804-NCPET,Male,,Yes,Yes,16,2001,12,2001-12-16,23,,,
3750-CKVKH,Male,,No,No,16,1998,9,1998-09-16,27,,,
5944-UGLLK,Male,,No,No,24,2012,12,2012-12-24,12,,,
8063-GBATB,Female,,No,No,27,2005,10,2005-10-27,19,,,
7787-BNTZM,Male,,No,No,13,1992,7,1992-07-13,33,,,
2252-ISRNH,Male,,Yes,Yes,20,1983,12,1983-12-20,41,,,
9415-TPKRV,Female,,Yes,Yes,13,1999,6,1999-06-13,26,,,
5322-TEUJK,Female,,Yes,Yes,20,2012,4,2012-04-20,13,,,
4547-KQRTM,Female,,No,No,19,1984,7,1984-07-19,41,,,
4877-EVATK,Male,,No,No,3,1991,7,1991-07-03,34,,,
1866-DIOQZ,Female,,Yes,No,6,1992,5,1992-05-06,33,,,
8375-KVTHK,Male,,Yes,No,21,1997,8,1997-08-21,28,,,
2697-NQBPF,Male,,No,No,24,2007,8,2007-08-24,18,,,
3709-OIJEA,Male,,No,No,20,2008,9,2008-09-20,16,,,
7639-SUPCW,Female,,No,No,23,2012,9,2012-09-23,12,,,
1386-ZIKUV,Male,,No,No,23,2008,3,2008-03-23,17,,,
0599-XNYDO,Female,,Yes,No,1,1991,6,1991-06-01,34,,,
6377-WHAOX,Female,,Yes,No,16,1982,7,1982-07-16,43,,,
6855-VLGOS,Male,,Yes,Yes,26,2007,12,2007-12-26,17,,,
8999-XXGNS,Female,,Yes,No,4,2010,12,2010-12-04,14,,,
8746-OQQRW,Male,,No,No,21,2007,4,2007-04-21,18,,,
3181-MIZBN,Male,,Yes,Yes,27,2009,3,2009-03-27,16,,,
0471-ARVMX,Female,,Yes,No,29,1980,1,1980-01-29,45,,,
7766-CLTIC,Female,,No,No,18,2002,2,2002-02-18,23,,,
5650-YLIBA,Male,,No,No,22,1986,2,1986-02-22,39,,,
0825-CPPQH,Female,,Yes,No,4,1980,11,1980-11-04,44,,,
9084-OAYKL,Male,,No,No,17,1983,8,1983-08-17,42,,,
6122-LJADA,Male,,Yes,Yes,13,1989,1,1989-01-13,36,,,
2400-XIWIO,Female,,Yes,No,18,1980,10,1980-10-18,44,,,
7524-VRLPL,Male,,No,No,5,1983,12,1983-12-05,41,,,
1069-XAIEM,Female,,No,No,11,1999,7,1999-07-11,26,,,
7569-NMZYQ,Female,,Yes,Yes,11,1998,2,1998-02-11,27,,,
5201-USSQZ,Female,,Yes,No,27,2002,7,2002-07-27,23,,,
2105-PHWON,Female,,Yes,No,22,2004,5,2004-05-22,21,,,
1494-EJZDW,Female,,Yes,Yes,23,2004,6,2004-06-23,21,,,
4884-TVUQF,Female,,No,No,2,1999,4,1999-04-02,26,,,
8003-EWNDZ,Female,,No,No,12,1983,9,1983-09-12,42,,,
1897-RCFUM,Female,,Yes,Yes,23,1983,5,1983-05-23,42,,,
9256-JTBNZ,Female,,No,No,13,1984,11,1984-11-13,40,,,
4658-HCOHW,Female,,Yes,Yes,23,1987,5,1987-05-23,38,,,
2211-RMNHO,Female,,Yes,Yes,20,1990,6,1990-06-20,35,,,
2432-TFSMK,Male,,No,No,16,1996,3,1996-03-16,29,,,
3440-JPSCL,Female,,No,No,3,1983,9,1983-09-03,42,,,
4929-ROART,Male,,No,No,21,2006,7,2006-07-21,19,,,
1834-ABKHQ,Female,,Yes,Yes,18,2010,6,2010-06-18,15,,,
1741-WTPON,Male,,Yes,Yes,8,2000,9,2000-09-08,25,,,
3932-IJWDZ,Male,,No,No,10,1996,5,1996-05-10,29,,,
1240-HCBOH,Female,,No,No,27,1980,8,1980-08-27,45,,,
3594-KADLU,Male,,Yes,No,24,1990,4,1990-04-24,35,,,
8065-BVEPF,Male,,No,No,11,1991,6,1991-06-11,34,,,
3796-ENZGF,Male,,Yes,No,4,2003,1,2003-01-04,22,,,
1734-ZMNTZ,Female,,Yes,Yes,1,1988,6,1988-06-01,37,,,
2853-CWQFQ,Male,,No,Yes,15,1998,5,1998-05-15,27,,,
0813-TAXXS,Male,,No,No,2,1996,6,1996-06-02,29,,,
2519-TWKFS,Male,,Yes,Yes,3,2006,12,2006-12-03,18,,,
2889-FPWRM,Male,,Yes,No,9,1995,8,1995-08-09,30,,,
0626-QXNGV,Female,,Yes,No,10,1981,2,1981-02-10,44,,,
6723-CEGQI,Female,,No,Yes,22,1991,12,1991-12-22,33,,,
6987-XQSJT,Female,,No,No,30,1985,8,1985-08-30,40,,,
4732-RRJZC,Male,,Yes,Yes,22,1998,12,1998-12-22,26,,,
9499-XPZXM,Female,,Yes,No,3,2002,12,2002-12-03,22,,,
4338-EYCER,Male,,Yes,No,4,1995,10,1995-10-04,29,,,
3007-FDPEA,Female,,No,No,9,1999,6,1999-06-09,26,,,
6350-XFYGW,Male,,No,No,5,1983,6,1983-06-05,42,,,
4290-BSXUX,Male,,Yes,No,10,1985,2,1985-02-10,40,,,
8513-OLYGY,Male,,Yes,No,29,2001,12,2001-12-29,23,,,
0311-QYWSS,Female,,No,No,21,1991,10,1991-10-21,33,,,
8705-DWKTI,Male,,No,No,29,2003,6,2003-06-29,22,,,
8755-IWJHN,Male,,Yes,No,13,1982,8,1982-08-13,43,,,
0325-XBFAC,Male,,No,No,10,2010,1,2010-01-10,15,,,
4480-QQRHC,Female,,No,No,14,1984,12,1984-12-14,40,,,
0929-PECLO,Female,,No,No,10,2003,12,2003-12-10,21,,,
3680-CTHUH,Male,,No,No,8,1980,8,1980-08-08,45,,,
1202-KKGFU,Female,,Yes,No,15,1984,6,1984-06-15,41,,,
6112-KTHFQ,Female,,No,No,7,2003,9,2003-09-07,22,,,
1852-XEMDW,Male,,No,No,12,1985,7,1985-07-12,40,,,
2462-XIIJB,Male,,No,No,1,1993,4,1993-04-01,32,,,
4760-XOHVN,Female,,Yes,Yes,8,2003,10,2003-10-08,21,,,
1820-DJFPH,Female,,Yes,Yes,29,2009,5,2009-05-29,16,,,
9426-SXNHE,Female,,No,No,10,1982,12,1982-12-10,42,,,
9068-FHQHD,Female,,Yes,Yes,23,1986,3,1986-03-23,39,,,
1269-FOYWN,Male,,Yes,Yes,25,1998,7,1998-07-25,27,,,
9470-YFUYI,Male,,Yes,No,4,1997,5,1997-05-04,28,,,
7817-BOQPW,Female,,No,No,28,2005,6,2005-06-28,20,,,
7402-EYFXX,Male,,No,No,8,1996,10,1996-10-08,28,,,
1853-UDXBW,Male,,Yes,Yes,12,2006,10,2006-10-12,18,,,
9895-VFOXH,Female,,No,No,24,1996,2,1996-02-24,29,,,
5458-CQJTA,Male,,Yes,Yes,25,2000,8,2000-08-25,25,,,
1230-QAJDW,Male,,No,No,16,1990,5,1990-05-16,35,,,
5701-ZIKJE,Male,,No,No,16,2000,6,2000-06-16,25,,,
5219-YIPTK,Female,,Yes,No,13,1986,1,1986-01-13,39,,,
5032-MIYKT,Female,,No,No,7,1985,5,1985-05-07,40,,,
7396-VJUZB,Male,,Yes,Yes,5,1985,1,1985-01-05,40,,,
9717-QEBGU,Male,,No,No,5,1996,2,1996-02-05,29,,,
5172-RKOCB,Male,,Yes,No,17,1982,12,1982-12-17,42,,,
6509-TSGWN,Female,,Yes,Yes,27,2006,8,2006-08-27,19,,,
3540-RZJYU,Female,,No,No,9,2011,7,2011-07-09,14,,,
3178-CIFOT,Female,,No,No,25,1990,2,1990-02-25,35,,,
2091-MJTFX,Female,,Yes,Yes,25,1991,1,1991-01-25,34,,,
4530-NDRKU,Female,,Yes,Yes,16,2008,4,2008-04-16,17,,,
5985-TBABQ,Female,,No,No,23,2006,6,2006-06-23,19,,,
9800-ONTFE,Female,,Yes,Yes,21,1995,4,1995-04-21,30,,,
6743-HHQPF,Male,,Yes,No,8,2009,7,2009-07-08,16,,,
8455-HIRAQ,Female,,No,No,2,2000,5,2000-05-02,25,,,
6616-AALSR,Female,,Yes,Yes,8,1996,12,1996-12-08,28,,,
0883-EIBTI,Female,,No,No,25,1980,9,1980-09-25,44,,,
9415-ZNBSX,Female,,Yes,Yes,27,1981,9,1981-09-27,43,,,
4018-KJYUY,Male,,No,Yes,15,2005,6,2005-06-15,20,,,
0722-TROQR,Female,,No,No,25,1983,10,1983-10-25,41,,,
7571-YXDAD,Female,,No,No,19,2005,7,2005-07-19,20,,,
3884-UEBXB,Female,,Yes,Yes,1,1991,7,1991-07-01,34,,,
8780-RSYYU,Female,,No,No,24,1992,12,1992-12-24,32,,,
5537-UXXVS,Female,,Yes,No,21,1986,6,1986-06-21,39,,,
1791-PQHBB,Female,,No,Yes,14,2004,1,2004-01-14,21,,,
8701-DGLVH,Male,,No,No,6,1982,8,1982-08-06,43,,,
8741-LQOBK,Female,,Yes,Yes,29,2004,1,2004-01-29,21,,,
3393-FMZPV,Female,,No,No,2,1989,8,1989-08-02,36,,,
8082-GHXOP,Male,,No,Yes,25,1987,12,1987-12-25,37,,,
6402-ZFPPI,Female,,No,No,9,1998,6,1998-06-09,27,,,
0980-FEXWF,Male,,Yes,Yes,4,2003,7,2003-07-04,22,,,
7486-KSRVI,Male,,No,No,12,1990,8,1990-08-12,35,,,
3011-WQKSZ,Male,,No,Yes,17,1980,7,1980-07-17,45,,,
8443-WVPSS,Male,,Yes,No,3,1984,10,1984-10-03,40,,,
3006-XIMLN,Female,,No,Yes,28,1985,8,1985-08-28,40,,,
8218-FFJDS,Female,,Yes,No,2,1989,6,1989-06-02,36,,,
1986-PHGZF,Male,,No,No,22,1998,2,1998-02-22,27,,,
9965-YOKZB,Male,,No,No,30,1993,8,1993-08-30,32,,,
0504-HHAPI,Female,,No,No,22,1985,9,1985-09-22,39,,,
9360-OMDZZ,Male,,No,No,3,1985,7,1985-07-03,40,,,
6305-YLBMM,Male,,No,No,15,2005,6,2005-06-15,20,,,
0345-XMMUG,Female,,Yes,No,16,1986,2,1986-02-16,39,,,
8024-XNAFQ,Female,,No,No,11,1996,10,1996-10-11,28,,,
3647-GMGDH,Male,,Yes,No,2,1998,11,1998-11-02,26,,,
2988-GBIVW,Female,,Yes,No,29,2011,1,2011-01-29,14,,,
2832-SCUCO,Female,,No,No,3,1993,2,1993-02-03,32,,,
7036-ZZKBD,Male,,Yes,No,1,1998,3,1998-03-01,27,,,
3791-LGQCY,Female,,Yes,No,30,1999,6,1999-06-30,26,,,
0265-PSUAE,Female,,Yes,Yes,17,1981,2,1981-02-17,44,,,
0463-TXOAK,Male,,No,Yes,3,1994,3,1994-03-03,31,,,
0594-UFTUL,Male,,Yes,Yes,17,2011,9,2011-09-17,13,,,
9509-MPYOD,Female,,No,No,27,1983,2,1983-02-27,42,,,
9128-CPXKI,Female,,No,No,6,1984,6,1984-06-06,41,,,
0129-KPTWJ,Male,,Yes,No,2,2003,11,2003-11-02,21,,,
8166-ZZTFS,Female,,Yes,No,1,1982,2,1982-02-01,43,,,
5855-EIBDE,Female,,Yes,No,27,2000,9,2000-09-27,24,,,
5365-LLFYV,Female,,No,No,13,1992,6,1992-06-13,33,,,
5956-YHHRX,Male,,No,No,13,1996,9,1996-09-13,29,,,
6008-NAIXK,Male,,No,No,22,1985,3,1985-03-22,40,,,
2956-GGUCQ,Male,,Yes,No,7,2002,11,2002-11-07,22,,,
1928-BXYIV,Male,,No,No,9,1994,7,1994-07-09,31,,,
5760-FXFVO,Male,,No,No,17,1981,6,1981-06-17,44,,,
6595-COKXZ,Female,,No,No,12,2010,1,2010-01-12,15,,,
0961-ZWLVI,Male,,No,Yes,27,2006,2,2006-02-27,19,,,
5181-OABFK,Female,,Yes,Yes,13,1988,4,1988-04-13,37,,,
4007-NHVHI,Female,,No,No,21,2000,7,2000-07-21,25,,,
7816-VGHTO,Female,,Yes,Yes,6,1982,6,1982-06-06,43,,,
5871-DGTXZ,Male,,No,No,5,2006,4,2006-04-05,19,,,
7550-WIQVA,Male,,Yes,Yes,14,1990,1,1990-01-14,35,,,
7544-ZVIKX,Male,,Yes,Yes,24,2007,1,2007-01-24,18,,,
0016-QLJIS,Female,,Yes,Yes,27,1980,1,1980-01-27,45,,,
7508-DQAKK,Female,,No,No,3,1994,8,1994-08-03,31,,,
5176-OLSKT,Female,,Yes,No,18,2002,1,2002-01-18,23,,,
9356-AXGMP,Male,,Yes,No,22,2001,9,2001-09-22,23,,,
3556-BVQGL,Female,,Yes,No,18,1988,1,1988-01-18,37,,,
0362-ZBZWJ,Male,,No,No,20,1991,1,1991-01-20,34,,,
8979-CAMGB,Male,,No,No,7,1981,4,1981-04-07,44,,,
4211-MMAZN,Male,,No,No,15,1998,12,1998-12-15,26,,,
7581-EBBOU,Female,,No,No,29,2010,1,2010-01-29,15,,,
4274-OWWYO,Male,,No,No,30,1986,6,1986-06-30,39,,,
5073-RZGBK,Female,,Yes,Yes,21,2012,9,2012-09-21,12,,,
1541-ETJZO,Male,,No,No,17,2007,7,2007-07-17,18,,,
